ID,Sex,Age,AgeGroup,EthnicGroup,Education,SES,DeprivationIndex,Victim,confpolice,antisoc
136871210.0,Male,66.0,6,White,University,2.0,1.0,0.0,99.0,0.02
136871250.0,Female,81.0,7,White,Other,1.0,4.0,0.0,99.0,1.22
136872010.0,Male,62.0,5,White,ALevel,3.0,4.0,1.0,0.613168006372206,1.0
136872050.0,Female,22.0,1,White,ALevel,3.0,4.0,0.0,-0.067063295385897,0.51
136872170.0,Female,79.0,7,White,Other,2.0,4.0,0.0,0.1562962365346741,0.95
136872290.0,Male,35.0,3,White,University,1.0,5.0,0.0,-0.1381322373606242,1.22
136872330.0,Female,68.0,6,White,University,5.0,5.0,0.0,-0.0569105893895074,0.99
136873010.0,Male,50.0,4,White,University,1.0,5.0,0.0,-0.5543931832125979,-0.53
136873050.0,Male,51.0,4,White,University,1.0,5.0,1.0,-0.3411863572884163,0.48
136873090.0,Male,87.0,7,White,University,1.0,5.0,0.0,0.1156854125491157,1.22
136873130.0,Male,78.0,7,White,University,2.0,5.0,0.0,0.3593503564624661,0.43
136873170.0,Male,41.0,3,White,University,1.0,5.0,1.0,99.0,1.22
136873210.0,Female,24.0,1,White,University,1.0,5.0,0.0,-0.0569105893895074,1.22
136873250.0,Female,74.0,6,White,GCSE,3.0,5.0,0.0,0.613168006372206,1.22
136873290.0,Male,76.0,7,White,University,1.0,5.0,0.0,0.8974437742711149,-0.05
136873330.0,Male,56.0,5,White,University,1.0,4.0,0.0,0.6740842423505438,0.18
136874050.0,Female,38.0,3,Asian or Asian British,University,1.0,2.0,1.0,0.3593503564624661,-1.46
136874090.0,Male,31.0,2,White,ALevel,5.0,2.0,0.0,0.3593503564624661,-1.43
136874130.0,Female,76.0,7,White,99,4.0,1.0,0.0,1.3340101321158675,-0.49
136874170.0,Female,48.0,4,White,GCSE,5.0,4.0,0.0,1.7807291959570102,1.22
136875010.0,Male,67.0,6,White,ALevel,5.0,5.0,0.0,0.3593503564624661,0.78
136875050.0,Female,42.0,3,White,University,1.0,5.0,0.0,-1.0518757770356884,-0.94
136875130.0,Female,62.0,5,White,GCSE,2.0,5.0,0.0,1.0903451882025177,-0.19
136875170.0,Male,50.0,4,White,University,1.0,5.0,0.0,-0.8386689511115067,-0.0
136875330.0,Female,58.0,5,White,University,3.0,5.0,1.0,-1.4579840168912723,-0.45
136876010.0,Male,51.0,4,White,ALevel,5.0,2.0,0.0,-0.1381322373606242,0.95
136876090.0,Female,71.0,6,White,99,5.0,1.0,0.0,0.8162221262999981,0.78
136876130.0,Female,68.0,6,White,University,1.0,3.0,0.0,1.1208033061916862,1.0
136876170.0,Female,18.0,1,White,ALevel,7.0,1.0,1.0,-0.9706541290645716,-0.37
136876210.0,Male,75.0,7,White,99,5.0,3.0,0.0,-1.0518757770356884,1.22
136877010.0,Male,45.0,4,White,Other,1.0,3.0,0.0,-2.737224972436362,1.22
136877170.0,Female,43.0,3,White,GCSE,5.0,1.0,0.0,0.5624044763902581,-0.53
136877210.0,Female,60.0,5,White,ALevel,6.0,1.0,0.0,1.1106506001952965,-0.33
136877250.0,Female,50.0,4,White,Other,5.0,1.0,0.0,-0.0569105893895074,-0.01
136878090.0,Female,75.0,7,White,99,5.0,2.0,0.0,1.5370642520436597,-2.11
136878130.0,Female,60.0,5,White,ALevel,1.0,1.0,0.0,-0.2904228273064683,-0.67
136878210.0,Female,38.0,3,White,GCSE,5.0,2.0,1.0,-1.4275258989021036,-2.58
136878290.0,Male,81.0,7,White,99,8.0,1.0,0.0,-1.0214176590465196,1.22
136879050.0,Female,61.0,5,White,University,2.0,5.0,0.0,-0.0569105893895074,0.48
136879090.0,Female,49.0,4,White,GCSE,5.0,4.0,1.0,-0.0873687073786762,0.45
136879130.0,Male,46.0,4,White,99,5.0,2.0,1.0,-0.5442404772162083,99.0
136879290.0,Male,51.0,4,White,University,1.0,5.0,0.0,1.1106506001952965,-0.3
136879330.0,Female,38.0,3,White,University,1.0,4.0,0.0,1.5269115460472702,1.22
136880010.0,Male,56.0,5,White,Other,3.0,3.0,0.0,0.1156854125491157,-0.72
136880090.0,Female,16.0,1,White,GCSE,1.0,5.0,1.0,1.7807291959570102,1.22
136880170.0,Male,67.0,6,White,University,1.0,3.0,0.0,1.5776750760292182,1.22
136880250.0,Male,36.0,3,White,University,5.0,5.0,0.0,99.0,0.75
136880290.0,Male,61.0,5,White,GCSE,1.0,4.0,1.0,99.0,-0.02
136881010.0,Female,65.0,6,White,GCSE,2.0,4.0,0.0,-0.5543931832125979,1.0
136881090.0,Female,45.0,4,White,GCSE,1.0,2.0,0.0,0.6233207123685957,0.47
136881170.0,Female,62.0,5,White,University,4.0,4.0,0.0,1.5776750760292182,0.26
136881210.0,Female,67.0,6,White,GCSE,1.0,5.0,0.0,0.3593503564624661,0.26
136881250.0,Female,48.0,4,White,University,1.0,5.0,0.0,0.3593503564624661,1.0
136881330.0,Male,46.0,4,White,University,1.0,5.0,0.0,0.1156854125491157,0.73
136882010.0,Female,73.0,6,White,99,5.0,4.0,0.0,0.1156854125491157,99.0
136882050.0,Male,34.0,2,White,GCSE,5.0,1.0,0.0,-0.5442404772162083,-0.97
136882210.0,Female,64.0,5,White,University,2.0,1.0,0.0,-0.0975214133750658,0.54
136882250.0,Male,81.0,7,White,99,5.0,2.0,0.0,0.3593503564624661,1.22
136882290.0,Female,59.0,5,White,University,3.0,4.0,0.0,0.3593503564624661,1.22
136883090.0,Male,69.0,6,White,99,3.0,3.0,0.0,1.5370642520436597,0.7
136883130.0,Male,70.0,6,White,99,5.0,3.0,0.0,-0.5036296532306499,0.73
136883250.0,Male,46.0,4,White,GCSE,3.0,3.0,0.0,0.1055327065527261,0.78
136884010.0,Female,72.0,6,White,99,5.0,5.0,0.0,0.7146950663361021,1.0
136884050.0,Female,71.0,6,White,University,1.0,5.0,0.0,99.0,99.0
136884090.0,Female,70.0,6,White,University,1.0,5.0,1.0,0.1461435305382845,1.0
136884130.0,Male,81.0,7,White,ALevel,1.0,5.0,0.0,-0.1076741193714554,1.22
136884210.0,Male,45.0,4,White,GCSE,5.0,5.0,0.0,0.866985656281946,1.22
136884290.0,Male,88.0,7,White,University,1.0,4.0,0.0,-0.0975214133750658,99.0
136885010.0,Male,53.0,4,White,GCSE,4.0,3.0,1.0,-0.7879054211295589,-0.73
136885050.0,Male,25.0,2,White,GCSE,1.0,2.0,0.0,-1.5290529588659996,-1.21
136885090.0,Male,70.0,6,White,ALevel,1.0,5.0,0.0,0.3593503564624661,-0.8
136885130.0,Female,42.0,3,White,University,4.0,4.0,0.0,0.3593503564624661,1.22
136885170.0,Female,50.0,4,White,University,2.0,4.0,0.0,0.8162221262999981,0.29
136885250.0,Female,36.0,3,White,University,1.0,5.0,0.0,0.1562962365346741,0.06
136885290.0,Male,73.0,6,White,University,1.0,2.0,0.0,0.3593503564624661,0.43
136886010.0,Female,70.0,6,White,99,6.0,3.0,0.0,0.1461435305382845,1.22
136886090.0,Female,71.0,6,White,99,6.0,3.0,0.0,0.3593503564624661,1.22
136886170.0,Male,48.0,4,White,University,2.0,3.0,0.0,-1.0417230710392988,-0.49
136886210.0,Female,48.0,4,White,99,2.0,1.0,0.0,-0.1482849433570138,1.0
136886290.0,Male,91.0,7,White,99,5.0,2.0,0.0,0.8568329502855566,0.75
136886330.0,Male,69.0,6,White,University,1.0,2.0,0.0,0.1156854125491157,0.3
136887010.0,Female,52.0,4,White,University,5.0,2.0,1.0,1.5269115460472702,99.0
136887050.0,Female,43.0,3,White,ALevel,4.0,4.0,0.0,-1.5087475468732203,1.22
136887170.0,Male,57.0,5,White,University,1.0,4.0,0.0,1.5675223700328285,1.22
136887250.0,Female,42.0,3,White,University,4.0,4.0,1.0,0.3593503564624661,-1.17
136888090.0,Male,41.0,3,White,GCSE,5.0,3.0,0.0,-0.0873687073786762,0.21
136888210.0,Male,35.0,3,White,University,5.0,2.0,0.0,-0.5848513012017668,-0.95
136888290.0,Male,49.0,4,White,University,4.0,2.0,1.0,1.3137047201230885,-0.54
136889010.0,Female,57.0,5,White,GCSE,4.0,4.0,1.0,-0.0873687073786762,-0.69
136889050.0,Male,27.0,2,White,99,5.0,4.0,0.0,-2.2194369666204925,-0.72
136889130.0,Female,39.0,3,White,ALevel,3.0,5.0,0.0,99.0,-0.31
136889250.0,Female,77.0,7,White,GCSE,2.0,2.0,0.0,99.0,-0.71
136889330.0,Female,21.0,1,White,ALevel,1.0,3.0,0.0,1.1208033061916862,-1.19
136890010.0,Male,55.0,5,White,GCSE,5.0,3.0,1.0,0.8365275382927774,0.71
136890050.0,Female,56.0,5,White,GCSE,5.0,1.0,0.0,-0.270117415313689,1.22
136890090.0,Male,39.0,3,White,99,5.0,1.0,0.0,99.0,0.97
136890130.0,Male,21.0,1,White,University,2.0,3.0,0.0,1.5675223700328285,0.73
136890170.0,Male,37.0,3,White,University,1.0,5.0,0.0,0.8568329502855566,1.22
136890210.0,Male,51.0,4,White,University,5.0,5.0,1.0,0.8771383622783356,1.22
136891010.0,Female,62.0,5,White,99,2.0,2.0,0.0,-0.0873687073786762,0.29
136891050.0,Male,77.0,7,White,99,4.0,2.0,0.0,-0.5442404772162083,0.77
136891090.0,Male,18.0,1,White,99,1.0,3.0,0.0,0.3593503564624661,1.22
136891170.0,Female,72.0,6,White,99,1.0,4.0,0.0,0.3593503564624661,1.22
136891210.0,Male,59.0,5,White,ALevel,1.0,4.0,0.0,-0.4833242412378707,1.22
136891250.0,Female,57.0,5,White,University,1.0,5.0,0.0,0.613168006372206,0.73
136891290.0,Female,49.0,4,White,99,1.0,5.0,0.0,-0.3310336512920266,0.69
136891330.0,Male,25.0,2,White,University,4.0,4.0,0.0,1.0700397762097382,1.0
136892130.0,Female,65.0,6,White,GCSE,1.0,2.0,0.0,-0.0975214133750658,-0.01
136892210.0,Female,60.0,5,White,99,5.0,5.0,0.0,99.0,-0.29
136892250.0,Male,79.0,7,White,99,1.0,2.0,0.0,-3.173791330281115,1.22
136893090.0,Male,67.0,6,White,ALevel,5.0,1.0,0.0,-0.0366051773967282,0.73
136893130.0,Female,49.0,4,White,ALevel,1.0,4.0,1.0,-0.3513390632848059,-0.0
136893170.0,Male,52.0,4,White,University,3.0,2.0,1.0,-0.0873687073786762,-0.05
136893210.0,Male,72.0,6,White,99,5.0,3.0,0.0,-0.7879054211295589,-0.85
136894010.0,Male,63.0,5,White,University,1.0,4.0,0.0,0.3695030624588558,-0.44
136894050.0,Male,61.0,5,White,ALevel,3.0,3.0,0.0,0.3593503564624661,1.22
136894090.0,Male,70.0,6,White,University,1.0,4.0,0.0,-2.3920329685591155,1.0
136894130.0,Female,33.0,2,White,ALevel,1.0,5.0,0.0,0.3593503564624661,1.22
136894170.0,Female,67.0,6,White,University,1.0,3.0,0.0,-0.1482849433570138,1.22
136894210.0,Female,32.0,2,White,GCSE,1.0,4.0,0.0,-0.1381322373606242,1.22
136894250.0,Female,24.0,1,White,ALevel,2.0,3.0,0.0,0.3999611804480245,0.78
136894290.0,Female,30.0,2,White,99,5.0,4.0,0.0,-2.9707372103533225,1.0
136895010.0,Male,31.0,2,Asian or Asian British,University,8.0,4.0,0.0,99.0,99.0
136895050.0,Male,43.0,3,White,ALevel,5.0,2.0,0.0,-0.5950040071981564,99.0
136895090.0,Female,69.0,6,White,99,5.0,3.0,0.0,-0.5442404772162083,99.0
136895130.0,Female,60.0,5,White,ALevel,1.0,4.0,0.0,0.613168006372206,-1.24
136895170.0,Male,31.0,2,White,GCSE,4.0,2.0,0.0,-0.1076741193714554,-0.28
136895210.0,Male,70.0,6,Chinese or other,GCSE,4.0,2.0,0.0,1.3238574261194782,99.0
136895250.0,Male,52.0,4,White,99,6.0,1.0,1.0,99.0,99.0
136895290.0,Female,91.0,7,White,GCSE,2.0,4.0,0.0,99.0,99.0
136896010.0,Male,68.0,6,White,GCSE,5.0,5.0,0.0,-0.0569105893895074,0.7
136896090.0,Male,57.0,5,White,University,2.0,4.0,0.0,-0.0366051773967282,0.06
136896170.0,Male,38.0,3,White,GCSE,5.0,2.0,0.0,-0.5848513012017668,-0.7
136896250.0,Female,60.0,5,White,University,5.0,5.0,0.0,0.3695030624588558,1.22
136896290.0,Female,18.0,1,White,ALevel,3.0,4.0,0.0,1.0700397762097382,1.0
136897010.0,Female,51.0,4,White,GCSE,5.0,4.0,0.0,-0.1381322373606242,-0.23
136897050.0,Male,59.0,5,White,GCSE,2.0,3.0,0.0,0.613168006372206,-0.53
136897090.0,Male,34.0,2,White,ALevel,3.0,5.0,0.0,-0.8082108331223379,0.97
136897170.0,Male,77.0,7,White,99,3.0,2.0,0.0,99.0,-0.67
136897210.0,Male,45.0,4,White,University,1.0,5.0,0.0,0.3593503564624661,0.51
136897290.0,Female,52.0,4,White,University,5.0,2.0,0.0,-1.5392056648623893,0.73
136898090.0,Female,74.0,6,White,GCSE,5.0,3.0,0.0,0.3593503564624661,0.49
136898170.0,Female,64.0,5,White,University,2.0,5.0,0.0,0.1562962365346741,0.97
136898290.0,Female,41.0,3,White,99,5.0,3.0,0.0,0.5624044763902581,-2.51
136899010.0,Male,77.0,7,Asian or Asian British,GCSE,4.0,5.0,0.0,-0.5036296532306499,1.22
136899050.0,Male,34.0,2,White,ALevel,4.0,4.0,0.0,0.1562962365346741,-0.23
136899130.0,Female,21.0,1,Black or Black British,GCSE,1.0,5.0,0.0,0.0750745885635573,-0.22
136899170.0,Male,42.0,3,White,University,1.0,5.0,0.0,0.6740842423505438,-0.26
136899210.0,Male,18.0,1,White,GCSE,1.0,5.0,1.0,0.1156854125491157,-0.0
136899250.0,Female,78.0,7,White,99,5.0,5.0,0.0,0.613168006372206,0.21
136899330.0,Female,27.0,2,White,University,7.0,1.0,1.0,0.1156854125491157,-1.76
136900010.0,Male,70.0,6,White,ALevel,5.0,3.0,0.0,-0.7879054211295589,0.04
136900090.0,Male,36.0,3,White,ALevel,2.0,3.0,0.0,-0.0873687073786762,-0.45
136900130.0,Male,67.0,6,White,University,1.0,3.0,0.0,-0.7676000091367796,1.0
136900170.0,Female,45.0,4,White,ALevel,1.0,3.0,0.0,-3.1433332122919455,1.0
136900230.0,Female,37.0,3,White,University,1.0,3.0,0.0,0.3593503564624661,1.0
136901010.0,Female,21.0,1,White,Other,7.0,4.0,0.0,-1.5595110768551683,0.74
136901050.0,Female,39.0,3,White,University,5.0,4.0,0.0,0.3593503564624661,-0.79
136901090.0,Female,33.0,2,White,99,1.0,4.0,0.0,0.3593503564624661,0.51
136901130.0,Male,47.0,4,White,University,3.0,3.0,1.0,-0.5543931832125979,-0.07
136901170.0,Female,69.0,6,White,Other,5.0,3.0,0.0,1.1208033061916862,-1.68
136901210.0,Male,23.0,1,White,University,5.0,2.0,1.0,-2.8895155623822055,-1.92
136902010.0,Female,64.0,5,White,University,1.0,4.0,0.0,-0.0061470594075594,99.0
136902050.0,Male,43.0,3,White,University,1.0,1.0,0.0,0.3593503564624661,0.73
136902090.0,Female,53.0,4,White,99,4.0,3.0,0.0,1.5675223700328285,0.07
136902130.0,Female,81.0,7,White,University,1.0,5.0,0.0,-1.0011122470537404,-0.25
136902170.0,Male,56.0,5,White,ALevel,1.0,5.0,0.0,-1.2752353089562596,1.22
136902210.0,Female,71.0,6,White,99,8.0,3.0,1.0,0.4608774164263621,0.35
136903010.0,Male,64.0,5,White,GCSE,1.0,5.0,0.0,99.0,99.0
136903050.0,Female,24.0,1,Black or Black British,University,2.0,4.0,0.0,0.1562962365346741,-0.01
136903090.0,Male,77.0,7,White,99,3.0,5.0,0.0,99.0,0.7
136903130.0,Female,34.0,2,White,ALevel,1.0,5.0,0.0,99.0,1.22
136903170.0,Female,51.0,4,White,Other,2.0,4.0,1.0,0.3593503564624661,99.0
136903210.0,Male,58.0,5,White,University,1.0,5.0,0.0,0.8365275382927774,-0.91
136903250.0,Male,39.0,3,White,University,1.0,4.0,0.0,1.2832466021339195,0.75
136903290.0,Female,22.0,1,White,ALevel,1.0,5.0,1.0,99.0,0.41
136903330.0,Female,46.0,4,White,ALevel,1.0,5.0,0.0,0.3593503564624661,-0.51
136904010.0,Female,66.0,6,White,GCSE,2.0,5.0,0.0,-0.3411863572884163,-0.02
136904050.0,Male,58.0,5,White,University,1.0,5.0,0.0,-0.8082108331223379,-0.0
136904090.0,Female,80.0,7,White,University,1.0,5.0,0.0,1.7807291959570102,1.22
136904130.0,Female,39.0,3,White,University,1.0,5.0,0.0,1.0700397762097382,1.22
136904210.0,Female,26.0,2,White,University,1.0,3.0,0.0,-1.0417230710392988,-1.62
136904250.0,Female,49.0,4,White,University,1.0,4.0,0.0,1.3340101321158675,0.69
136904290.0,Female,22.0,1,White,University,5.0,4.0,0.0,1.7807291959570102,0.47
136904330.0,Male,58.0,5,White,ALevel,5.0,5.0,0.0,99.0,1.0
136905050.0,Female,53.0,4,White,University,4.0,2.0,1.0,-1.3564569569273766,-0.73
136905090.0,Male,28.0,2,White,University,4.0,4.0,0.0,-0.5239350652234291,0.02
136905130.0,Female,29.0,2,White,99,5.0,4.0,1.0,0.3593503564624661,0.75
136905170.0,Male,74.0,6,Asian or Asian British,University,1.0,3.0,0.0,-0.3310336512920266,-0.3
136905210.0,Male,37.0,3,White,ALevel,2.0,1.0,1.0,0.3593503564624661,-1.51
136905250.0,Female,72.0,6,White,99,4.0,1.0,0.0,0.1258381185455053,0.73
136906130.0,Male,51.0,4,White,University,1.0,2.0,0.0,-0.2904228273064683,-1.21
136907010.0,Male,43.0,3,White,University,1.0,5.0,0.0,0.613168006372206,1.22
136907090.0,Male,35.0,3,Chinese or other,University,1.0,5.0,0.0,-0.0366051773967282,99.0
136907130.0,Female,56.0,5,White,University,1.0,4.0,0.0,0.3593503564624661,99.0
136907170.0,Female,50.0,4,White,GCSE,5.0,4.0,0.0,99.0,0.75
136907210.0,Male,32.0,2,White,University,1.0,3.0,0.0,0.3593503564624661,-0.48
136907250.0,Female,71.0,6,White,99,5.0,3.0,0.0,0.613168006372206,-1.66
136907290.0,Female,54.0,4,White,GCSE,1.0,2.0,0.0,-0.067063295385897,-0.23
136908050.0,Male,78.0,7,White,University,1.0,5.0,0.0,-0.0873687073786762,0.31
136908090.0,Female,24.0,1,White,99,8.0,5.0,0.0,0.0446164705743885,1.22
136908130.0,Female,53.0,4,White,GCSE,3.0,3.0,0.0,99.0,1.0
136908170.0,Female,53.0,4,White,GCSE,5.0,3.0,0.0,0.3593503564624661,-0.88
136908210.0,Male,86.0,7,White,ALevel,1.0,4.0,1.0,0.3999611804480245,1.0
136908250.0,Male,44.0,3,White,University,1.0,4.0,0.0,1.3340101321158675,0.52
136908290.0,Female,31.0,2,White,GCSE,1.0,3.0,0.0,-0.0366051773967282,-0.51
136908330.0,Female,31.0,2,White,University,3.0,1.0,0.0,99.0,99.0
136909010.0,Female,75.0,7,White,GCSE,1.0,5.0,0.0,99.0,0.25
136909050.0,Female,86.0,7,White,Other,2.0,5.0,0.0,0.3593503564624661,1.22
136909130.0,Female,35.0,3,White,University,7.0,2.0,0.0,99.0,99.0
136909170.0,Female,35.0,3,White,University,1.0,4.0,0.0,-0.3005755333028579,0.53
136909210.0,Male,66.0,6,White,99,1.0,4.0,0.0,0.3593503564624661,-1.32
136909250.0,Female,35.0,3,White,University,1.0,5.0,0.0,0.3593503564624661,0.69
136909290.0,Female,65.0,6,White,University,3.0,5.0,0.0,0.3593503564624661,0.46
136910010.0,Female,92.0,7,White,99,5.0,5.0,0.0,99.0,99.0
136910090.0,Male,73.0,6,White,ALevel,5.0,2.0,0.0,-1.26508260295987,1.0
136910130.0,Male,68.0,6,White,99,4.0,4.0,0.0,99.0,1.22
136910170.0,Female,77.0,7,White,GCSE,2.0,4.0,0.0,-1.0011122470537404,0.94
136910210.0,Female,44.0,3,White,University,5.0,2.0,0.0,1.5370642520436597,1.22
136911050.0,Female,46.0,4,White,ALevel,2.0,4.0,0.0,0.1461435305382845,-0.03
136911090.0,Female,27.0,2,White,University,5.0,1.0,1.0,-0.7980581271259483,99.0
136911170.0,Male,59.0,5,White,99,6.0,1.0,0.0,1.2832466021339195,0.74
136911210.0,Female,36.0,3,Asian or Asian British,GCSE,3.0,1.0,0.0,-1.5087475468732203,99.0
136912010.0,Female,33.0,2,White,University,2.0,5.0,0.0,-0.75744730314039,-0.53
136912050.0,Female,67.0,6,White,Other,3.0,5.0,0.0,-0.2904228273064683,0.26
136912130.0,Male,57.0,5,White,University,5.0,5.0,1.0,-1.6711908428154538,-1.24
136912250.0,Female,55.0,5,White,University,1.0,4.0,0.0,0.3999611804480245,1.22
136912290.0,Male,78.0,7,White,99,3.0,4.0,0.0,1.1106506001952965,0.26
136913010.0,Male,63.0,5,White,ALevel,1.0,3.0,0.0,1.5776750760292182,-0.44
136913050.0,Male,33.0,2,Asian or Asian British,Other,2.0,3.0,0.0,0.8162221262999981,-0.03
136913130.0,Female,74.0,6,White,99,3.0,1.0,0.0,0.1461435305382845,-1.39
136913170.0,Female,42.0,3,White,GCSE,1.0,2.0,0.0,99.0,-1.44
136913210.0,Female,73.0,6,White,GCSE,2.0,4.0,0.0,-0.0569105893895074,99.0
136913290.0,Male,67.0,6,White,University,1.0,3.0,0.0,-0.0569105893895074,0.24
136914010.0,Male,42.0,3,White,ALevel,4.0,2.0,0.0,-0.3411863572884163,0.54
136914050.0,Female,66.0,6,White,99,1.0,4.0,1.0,-0.7980581271259483,1.22
136914090.0,Male,40.0,3,White,University,1.0,3.0,1.0,0.8365275382927774,0.21
136914210.0,Female,63.0,5,White,GCSE,1.0,3.0,0.0,-0.2904228273064683,-0.67
136914290.0,Male,66.0,6,White,Other,3.0,4.0,0.0,-0.9503487170717924,-1.95
136915010.0,Female,57.0,5,White,University,5.0,5.0,1.0,-3.691579336096984,-2.65
136915090.0,Female,86.0,7,White,99,4.0,3.0,0.0,-0.0569105893895074,-0.01
136915130.0,Male,44.0,3,White,ALevel,5.0,5.0,0.0,0.1156854125491157,-0.31
136915170.0,Female,65.0,6,White,99,1.0,4.0,0.0,0.613168006372206,-2.06
136915210.0,Female,92.0,7,White,99,5.0,2.0,1.0,0.3593503564624661,99.0
136915250.0,Female,51.0,4,White,University,2.0,5.0,0.0,1.7807291959570102,0.21
136915290.0,Female,58.0,5,White,99,4.0,5.0,0.0,-3.3869981562052964,0.42
136916010.0,Female,18.0,1,White,ALevel,2.0,1.0,0.0,-0.0975214133750658,-1.97
136916050.0,Male,41.0,3,White,GCSE,5.0,1.0,0.0,99.0,-1.45
136916130.0,Female,62.0,5,White,99,5.0,2.0,1.0,99.0,-1.43
136916250.0,Male,28.0,2,White,GCSE,6.0,2.0,1.0,-1.062028483032078,-1.21
136916290.0,Male,68.0,6,White,ALevel,3.0,1.0,0.0,0.2172124725130117,-0.21
136917010.0,Female,25.0,2,White,GCSE,5.0,1.0,1.0,-1.7930233147721293,-0.45
136917090.0,Female,40.0,3,White,ALevel,4.0,4.0,0.0,0.1562962365346741,0.45
136917130.0,Male,81.0,7,White,99,5.0,5.0,0.0,0.9380545982566734,0.49
136917170.0,Female,31.0,2,Black or Black British,University,3.0,1.0,1.0,-0.5950040071981564,-1.38
136917250.0,Male,52.0,4,White,GCSE,6.0,1.0,0.0,1.7807291959570102,-1.45
136918010.0,Male,55.0,5,White,ALevel,4.0,4.0,0.0,99.0,-0.02
136918050.0,Female,52.0,4,White,University,1.0,5.0,0.0,0.3695030624588558,0.24
136918090.0,Male,48.0,4,White,University,1.0,5.0,0.0,1.3746209561014262,1.22
136918130.0,Female,45.0,4,White,University,3.0,3.0,0.0,99.0,0.92
136918210.0,Female,50.0,4,White,University,1.0,4.0,0.0,-0.0975214133750658,0.24
136918250.0,Male,45.0,4,White,University,5.0,4.0,0.0,0.1055327065527261,0.74
136918290.0,Male,27.0,2,White,ALevel,5.0,4.0,0.0,1.7807291959570102,1.22
136919130.0,Male,36.0,3,White,Other,4.0,1.0,0.0,0.3593503564624661,-0.96
136919170.0,Female,48.0,4,White,GCSE,1.0,2.0,0.0,-1.0518757770356884,-0.66
136919250.0,Female,36.0,3,Asian or Asian British,Other,3.0,2.0,0.0,1.7807291959570102,0.51
136919290.0,Female,50.0,4,White,ALevel,5.0,2.0,0.0,-0.8082108331223379,-1.63
136920010.0,Female,39.0,3,White,University,1.0,5.0,1.0,-1.0518757770356884,-0.17
136920090.0,Male,54.0,4,White,University,1.0,5.0,0.0,-0.5137823592270396,1.0
136920210.0,Female,80.0,7,White,GCSE,1.0,5.0,0.0,99.0,1.22
136920250.0,Male,90.0,7,White,Other,1.0,5.0,0.0,0.3593503564624661,1.22
136921050.0,Male,66.0,6,White,ALevel,1.0,4.0,0.0,0.8162221262999981,99.0
136921130.0,Male,21.0,1,White,99,5.0,2.0,0.0,0.3593503564624661,0.69
136921210.0,Female,62.0,5,White,99,5.0,1.0,0.0,-2.168673436638544,0.97
136921250.0,Female,71.0,6,White,99,2.0,2.0,0.0,-0.0569105893895074,1.22
136921290.0,Female,74.0,6,White,GCSE,3.0,2.0,0.0,0.2172124725130117,1.0
136921330.0,Female,64.0,5,White,99,5.0,2.0,0.0,-0.1279795313642346,1.22
136922130.0,Female,63.0,5,White,GCSE,5.0,5.0,0.0,0.5624044763902581,1.22
136922170.0,Male,79.0,7,White,99,5.0,5.0,0.0,0.1461435305382845,0.97
136922210.0,Male,19.0,1,White,GCSE,5.0,4.0,0.0,1.5776750760292182,1.22
136922290.0,Male,70.0,6,White,University,1.0,4.0,1.0,99.0,1.0
136922330.0,Female,33.0,2,White,University,4.0,4.0,0.0,-0.270117415313689,1.0
136923050.0,Female,28.0,2,White,University,5.0,5.0,0.0,1.7807291959570102,1.0
136923090.0,Male,42.0,3,White,GCSE,1.0,5.0,0.0,0.3593503564624661,0.48
136923130.0,Male,44.0,3,White,GCSE,5.0,5.0,0.0,0.3593503564624661,1.22
136923210.0,Male,55.0,5,White,University,4.0,5.0,0.0,-0.8386689511115067,1.22
136923250.0,Male,64.0,5,White,99,4.0,5.0,0.0,-2.199131554627713,0.67
136923290.0,Male,53.0,4,White,University,1.0,5.0,0.0,-0.3411863572884163,-0.01
136923330.0,Female,57.0,5,White,University,5.0,5.0,0.0,-0.5848513012017668,1.0
136924050.0,Male,53.0,4,White,University,5.0,2.0,0.0,0.1562962365346741,-0.8
136924090.0,Male,54.0,4,White,GCSE,5.0,3.0,0.0,1.3137047201230885,1.22
136924130.0,Male,66.0,6,White,University,1.0,3.0,0.0,-1.031570365042909,-1.96
136924210.0,Male,47.0,4,White,University,6.0,2.0,0.0,-2.2397423786132715,-0.06
136924250.0,Male,48.0,4,White,ALevel,1.0,4.0,0.0,-0.0569105893895074,0.24
136924290.0,Female,83.0,7,White,University,5.0,3.0,0.0,0.1461435305382845,1.0
136925050.0,Male,75.0,7,White,University,1.0,4.0,0.0,0.3593503564624661,1.22
136925130.0,Female,80.0,7,White,99,3.0,3.0,0.0,-0.320880945295637,0.07
136925170.0,Male,66.0,6,White,University,2.0,3.0,0.0,-1.9859247287035315,0.48
136925290.0,Female,17.0,1,White,GCSE,4.0,2.0,1.0,-0.8285162451151171,-1.02
136926050.0,Female,30.0,2,White,ALevel,5.0,1.0,0.0,-1.5493583708587788,-2.7
